timestep_sec,vehicle_id,current_edge,current_lane,current_speed_ms,current_soc_percent,battery_capacity_wh,priority,nearest_station_id,nearest_station_name,nearest_distance_m,nearest_edge,nearest_lane,nearest_power_kw,nearest_charging_available,nearest_waiting_available,nearest_occupancy_rate,2nd_nearest_station_id,2nd_nearest_station_name,2nd_nearest_distance_m,2nd_nearest_edge,2nd_nearest_lane,2nd_nearest_power_kw,2nd_nearest_charging_available,2nd_nearest_waiting_available,2nd_nearest_occupancy_rate,recommended_station,recommendation_reason
513.0,easyBike_015,NEG_E6,NEG_E6_0,12.25,25.69,12000.0,HIGH,pa_7,Station pa_7,111.33,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,134.38,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
513.0,easyBike_019,E7,E7_0,0.0,23.3,12000.0,HIGH,pa_8,Station pa_8,1.22,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.18,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
513.0,easyBike_021,NEG_E0,NEG_E0_0,12.72,26.49,12000.0,HIGH,pa_2,Station pa_2,68.43,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,87.81,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_2,Nearest with waiting slots
513.0,eRickshaw_030,NEG_E8,NEG_E8_0,12.71,25.92,7200.0,HIGH,pa_8,Station pa_8,121.19,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.85,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
514.0,eVan_031,NEG_E8,NEG_E8_0,10.92,28.81,5760.0,HIGH,pa_8,Station pa_8,57.38,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.37,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
515.0,easyBike_013,NEG_E3,NEG_E3_1,0.65,28.83,12000.0,HIGH,pa_8,Station pa_8,167.77,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,407.21,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
515.0,easyBike_021,NEG_E3,NEG_E3_0,0.68,27.5,12000.0,HIGH,pa_8,Station pa_8,164.61,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.03,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
515.0,eRickshaw_029,NEG_E3,NEG_E3_0,12.61,29.65,7200.0,HIGH,pa_3,Station pa_3,236.57,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,274.11,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
516.0,easyBike_014,NEG_E10,NEG_E10_0,12.15,26.82,12000.0,HIGH,pa_7,Station pa_7,159.31,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,171.14,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
516.0,easyBike_017,E3,E3_0,12.44,23.2,12000.0,HIGH,pa_3,Station pa_3,209.53,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,318.06,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
516.0,easyBike_018,E1,parked,0.0,22.41,12000.0,HIGH,pa_3,Station pa_3,63.85,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,391.95,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
516.0,easyBike_018,E0,E0_0,12.42,22.83,12000.0,HIGH,pa_2_rev,Station pa_2_rev,125.3,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_2,Station pa_2,265.41,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
516.0,easyBike_030,NEG_E6,NEG_E6_0,0.0,13.32,12000.0,CRITICAL,pa_7_rev,Station pa_7_rev,40.72,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,42.82,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
516.0,eRickshaw_026,E1,E1_0,12.81,33.97,7200.0,MEDIUM,pa_3_rev,Station pa_3_rev,70.16,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,87.29,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
516.0,eVan_030,NEG_E8,NEG_E8_1,0.0,45.77,5760.0,MEDIUM,pa_8,Station pa_8,22.8,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.62,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
517.0,easyBike_022,NEG_E7,parked,0.0,28.51,12000.0,HIGH,pa_8_rev,Station pa_8_rev,9.04,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,33.33,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
518.0,easyBike_014,NEG_E6,parked,0.0,26.84,12000.0,HIGH,pa_7_rev,Station pa_7_rev,15.38,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,20.68,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
518.0,easyBike_015,NEG_E6,parked,0.0,25.69,12000.0,HIGH,pa_7_rev,Station pa_7_rev,20.32,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,24.76,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
518.0,easyBike_016,NEG_E10,NEG_E10_0,12.34,24.47,12000.0,HIGH,pa_7,Station pa_7,153.06,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,164.91,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
518.0,easyBike_020,E1,parked,0.0,25.23,12000.0,HIGH,pa_3,Station pa_3,60.44,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,395.37,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
518.0,easyBike_025,E1,E1_0,0.0,17.31,12000.0,CRITICAL,pa_3,Station pa_3,74.37,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,381.26,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
519.0,easyBike_020,E0,E0_0,12.66,25.66,12000.0,HIGH,pa_2_rev,Station pa_2_rev,132.11,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_2,Station pa_2,258.7,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
520.0,easyBike_016,NEG_E6,parked,0.0,24.51,12000.0,HIGH,pa_7_rev,Station pa_7_rev,25.28,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,29.14,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
521.0,easyBike_018,E7,E7_0,12.42,22.02,12000.0,HIGH,pa_8,Station pa_8,186.39,E7,E7_0,25.0,4,3,20.0,pa_8_rev,Station pa_8_rev,289.15,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
521.0,easyBike_029,NEG_E3,NEG_E3_0,0.96,12.92,12000.0,CRITICAL,pa_8,Station pa_8,164.62,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,405.95,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
521.0,eRickshaw_027,E7,parked,0.0,29.63,7200.0,HIGH,pa_8,Station pa_8,58.19,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.53,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
521.0,eRickshaw_028,E1,parked,0.0,28.21,7200.0,HIGH,pa_3,Station pa_3,57.03,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,398.78,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
521.0,eRickshaw_033,E3,E3_0,13.88,36.28,7200.0,MEDIUM,pa_3,Station pa_3,186.5,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,351.21,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
521.0,eVan_029,NEG_E2,NEG_E2_0,7.72,30.87,5760.0,MEDIUM,pa_3,Station pa_3,92.79,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,433.93,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
523.0,easyBike_021,NEG_E1,NEG_E1_0,10.35,26.62,12000.0,HIGH,pa_3_rev,Station pa_3_rev,57.66,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,76.31,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
523.0,eRickshaw_030,NEG_E6,parked,0.0,24.71,7200.0,HIGH,pa_7_rev,Station pa_7_rev,10.53,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,17.1,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
523.0,eRickshaw_032,NEG_E8,NEG_E8_0,0.0,33.14,7200.0,MEDIUM,pa_8,Station pa_8,24.14,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,412.8,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
524.0,easyBike_020,E7,E7_1,10.78,25.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,36.97,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,57.39,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
526.0,easyBike_006,NEG_E0,NEG_E0_0,11.42,36.17,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,176.5,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_2,Station pa_2,214.17,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
526.0,easyBike_017,E1,parked,0.0,23.58,12000.0,HIGH,pa_3,Station pa_3,67.26,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,388.54,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
526.0,easyBike_022,NEG_E10,NEG_E10_0,12.89,28.32,12000.0,HIGH,pa_7,Station pa_7,140.59,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,152.5,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
526.0,easyBike_024,NEG_E10,NEG_E10_0,13.03,18.33,12000.0,CRITICAL,pa_7,Station pa_7,126.14,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,138.11,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
526.0,easyBike_024,NEG_E7,NEG_E7_0,13.02,18.53,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,111.84,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,133.41,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
526.0,easyBike_026,E10,E10_0,12.44,15.92,12000.0,CRITICAL,pa_7,Station pa_7,24.27,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,30.57,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
526.0,easyBike_028,E10,E10_0,13.32,13.55,12000.0,CRITICAL,pa_7,Station pa_7,197.15,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,207.84,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
526.0,easyBike_028,E1,E1_0,7.2,13.55,12000.0,CRITICAL,pa_3,Station pa_3,94.65,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,361.0,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
526.0,easyBike_030,NEG_E7,parked,0.0,13.52,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,18.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,41.96,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
526.0,easyBike_032,NEG_E7,parked,0.0,16.83,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,12.05,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,36.16,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
526.0,eRickshaw_031,NEG_E7,NEG_E7_0,12.25,23.96,7200.0,HIGH,pa_8_rev,Station pa_8_rev,185.83,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,207.2,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
526.0,eVan_028,E1,E1_0,0.0,26.93,5760.0,HIGH,pa_3,Station pa_3,78.69,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,376.95,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
527.0,easyBike_032,NEG_E7,NEG_E7_0,13.65,16.77,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,34.77,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,57.13,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
528.0,easyBike_013,NEG_E1,parked,0.0,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,27.71,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,47.65,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
528.0,easyBike_024,NEG_E6,parked,0.0,18.34,12000.0,CRITICAL,pa_7_rev,Station pa_7_rev,30.27,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,33.7,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
530.0,easyBike_022,NEG_E8,NEG_E8_1,0.68,29.17,12000.0,HIGH,pa_8,Station pa_8,162.55,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
531.0,easyBike_029,NEG_E1,parked,0.0,12.03,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,46.61,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,65.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
531.0,easyBike_031,NEG_E7,NEG_E7_0,10.77,15.27,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,62.56,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,84.46,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
531.0,eRickshaw_026,E8,E8_1,11.63,32.82,7200.0,MEDIUM,pa_8,Station pa_8,71.63,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,402.41,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
531.0,eRickshaw_030,NEG_E7,NEG_E7_1,12.7,24.96,7200.0,HIGH,pa_8_rev,Station pa_8_rev,19.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,40.9,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
531.0,eRickshaw_032,NEG_E7,NEG_E7_0,9.24,32.94,7200.0,MEDIUM,pa_8_rev,Station pa_8_rev,139.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,160.6,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
531.0,eVan_027,E7,E7_1,13.12,43.43,5760.0,MEDIUM,pa_8,Station pa_8,50.78,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.82,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
531.0,eVan_033,E0,E0_0,12.72,29.48,5760.0,HIGH,pa_2_rev,Station pa_2_rev,120.4,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_2,Station pa_2,270.43,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
532.0,easyBike_021,NEG_E1,parked,0.0,26.65,12000.0,HIGH,pa_3_rev,Station pa_3_rev,32.42,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,52.18,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
533.0,easyBike_026,E1,E1_0,0.0,16.07,12000.0,CRITICAL,pa_3,Station pa_3,76.1,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,379.54,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
533.0,eRickshaw_029,NEG_E1,NEG_E1_0,9.85,29.06,7200.0,HIGH,pa_3_rev,Station pa_3_rev,57.86,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,76.52,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
536.0,easyBike_030,NEG_E8,NEG_E8_1,0.98,14.17,12000.0,CRITICAL,pa_8,Station pa_8,162.5,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
536.0,eVan_032,NEG_E8,NEG_E8_0,13.59,33.89,5760.0,MEDIUM,pa_8,Station pa_8,35.08,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.3,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
538.0,easyBike_022,NEG_E6,NEG_E6_0,12.88,28.4,12000.0,HIGH,pa_7,Station pa_7,41.84,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,64.23,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
538.0,eRickshaw_027,E5,E5_0,6.7,30.57,7200.0,MEDIUM,pa_6_rev,Station pa_6_rev,38.0,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,222.41,E5,E5_0,25.0,1,3,80.0,Station pa_6_rev,Nearest with charging slots
538.0,eRickshaw_029,NEG_E2,NEG_E2_0,0.0,29.3,7200.0,HIGH,pa_3,Station pa_3,21.92,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,399.31,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
541.0,easyBike_001,E0,E0_0,11.03,42.91,12000.0,MEDIUM,pa_2,Station pa_2,119.36,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,139.56,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_2,Nearest with waiting slots
541.0,easyBike_003,E7,E7_1,0.93,40.04,12000.0,MEDIUM,pa_8,Station pa_8,3.2,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,408.27,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_004,E7,E7_0,11.38,38.67,12000.0,MEDIUM,pa_8,Station pa_8,29.92,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.42,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_005,NEG_E3,NEG_E3_0,11.39,38.12,12000.0,MEDIUM,pa_3,Station pa_3,169.34,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,362.23,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
541.0,easyBike_006,NEG_E8,NEG_E8_1,0.27,37.06,12000.0,MEDIUM,pa_8,Station pa_8,23.2,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.28,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_007,NEG_E8,NEG_E8_1,0.99,35.88,12000.0,MEDIUM,pa_8,Station pa_8,23.33,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.22,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_008,NEG_E0,NEG_E0_0,11.67,33.72,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,30.99,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_6_rev,Station pa_6_rev,262.67,NEG_E5,NEG_E5_0,25.0,4,3,20.0,Station pa_2_rev,Nearest with charging slots
541.0,easyBike_008,NEG_E8,NEG_E8_0,11.62,34.73,12000.0,MEDIUM,pa_8,Station pa_8,47.93,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.02,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_009,E1,E1_1,0.92,36.03,12000.0,MEDIUM,pa_3,Station pa_3,1.62,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,403.48,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
541.0,easyBike_010,E1,E1_1,0.91,37.71,12000.0,MEDIUM,pa_3,Station pa_3,3.76,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,401.32,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
541.0,easyBike_011,E7,E7_0,11.83,39.21,12000.0,MEDIUM,pa_8,Station pa_8,98.21,E7,E7_0,25.0,4,3,20.0,pa_8_rev,Station pa_8_rev,377.29,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
541.0,easyBike_013,NEG_E0,NEG_E0_0,12.08,27.78,12000.0,HIGH,pa_2,Station pa_2,177.81,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,197.58,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_2,Nearest with waiting slots
541.0,easyBike_017,E1,E1_0,12.48,23.72,12000.0,HIGH,pa_3_rev,Station pa_3_rev,94.56,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,111.86,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
541.0,easyBike_019,E5,parked,0.0,23.89,12000.0,HIGH,pa_6,Station pa_6,49.94,E5,E5_0,25.0,1,3,80.0,pa_7_rev,Station pa_7_rev,57.45,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
541.0,easyBike_019,E5,E5_0,12.52,23.85,12000.0,HIGH,pa_6,Station pa_6,88.75,E5,E5_0,25.0,1,3,80.0,pa_7_rev,Station pa_7_rev,95.66,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
541.0,easyBike_023,NEG_E6,NEG_E6_0,8.73,29.94,12000.0,HIGH,pa_7_rev,Station pa_7_rev,12.7,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,16.86,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
541.0,easyBike_023,NEG_E5,parked,0.0,29.85,12000.0,HIGH,pa_6_rev,Station pa_6_rev,35.04,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,224.66,E5,E5_0,25.0,1,3,80.0,Station pa_6_rev,Nearest with charging slots
541.0,easyBike_023,NEG_E6,NEG_E6_0,12.95,30.08,12000.0,MEDIUM,pa_7,Station pa_7,32.92,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,55.0,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
541.0,easyBike_025,E1,E1_0,1.06,17.24,12000.0,CRITICAL,pa_3,Station pa_3,0.59,E1,E1_0,20.0,0,0,100.0,pa_8,Station pa_8,405.63,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
541.0,easyBike_027,E7,E7_0,13.22,14.67,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,214.21,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,235.0,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
541.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,56.58,E5,E5_0,25.0,1,3,80.0,pa_7_rev,Station pa_7_rev,64.0,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
541.0,easyBike_029,NEG_E1,parked,0.0,12.03,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,37.15,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,56.75,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
541.0,easyBike_031,NEG_E7,parked,0.0,15.18,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,15.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,39.04,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
541.0,easyBike_033,E1,parked,0.0,18.13,12000.0,CRITICAL,pa_3,Station pa_3,70.68,E1,E1_0,20.0,0,0,100.0,pa_3_rev,Station pa_3_rev,385.12,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest (all busy)
541.0,easyBike_033,E0,E0_1,1.02,18.75,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,6.57,NEG_E0,NEG_E0_0,20.0,3,3,25.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,4,3,20.0,Station pa_2_rev,Nearest with charging slots
541.0,eRickshaw_031,NEG_E6,parked,0.0,23.57,7200.0,HIGH,pa_7_rev,Station pa_7_rev,35.26,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,38.37,E5,E5_0,25.0,1,3,80.0,Station pa_6,2nd nearest has slots (nearest full)
542.0,eRickshaw_031,NEG_E8,NEG_E8_0,12.73,24.67,7200.0,HIGH,pa_8,Station pa_8,121.32,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.86,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
543.0,easyBike_002,E8,E8_0,11.16,40.85,12000.0,MEDIUM,pa_8,Station pa_8,96.84,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,399.53,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
543.0,easyBike_002,E0,E0_0,11.17,41.75,12000.0,MEDIUM,pa_2,Station pa_2,121.1,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,141.3,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_2,Nearest with waiting slots
543.0,easyBike_012,E7,E7_0,2.77,40.66,12000.0,MEDIUM,pa_8,Station pa_8,1.39,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,405.09,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
543.0,easyBike_015,NEG_E5,NEG_E5_0,12.27,25.54,12000.0,HIGH,pa_6,Station pa_6,68.29,E5,E5_0,25.0,1,3,80.0,pa_7_rev,Station pa_7_rev,74.26,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
543.0,easyBike_019,:Node8_6,:Node8_6_0,2.57,23.29,12000.0,HIGH,pa_8,Station pa_8,3.16,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,405.02,E1,E1_0,20.0,0,0,100.0,Station pa_8,Nearest with charging slots
