timestep_sec,vehicle_id,vehicle_type,status,soc_percent,initial_soc_percent,soc_drop_percent,energy_consumed_Wh,lane,road_id,x_position,y_position,speed_ms,distance_m
252.0,eRickshaw_reverse3.1,eRickshaw,driving,30.45,31.0,0.55,39.3,-E7_0,-E7,269.47,-229.9,8.18,1135.56
252.0,eRickshaw_reverse3.2,eRickshaw,driving,30.84,31.0,0.16,11.19,-E8_0,-E8,568.32,-195.04,8.16,292.43
252.0,eRickshaw_reverse4.0,eRickshaw,driving,30.14,31.0,0.86,62.13,-E10_0,-E10,-28.21,-167.26,8.18,1823.83
252.0,eRickshaw_reverse4.1,eRickshaw,driving,30.65,31.0,0.35,26.13,-E8_0,-E8,485.04,-216.0,0.0,746.6
252.0,eRickshaw_reverse4.2,eRickshaw,driving,30.99,31.0,0.01,0.94,-E8_1,-E8,618.21,-180.76,3.82,18.15
252.0,eVan_forward1.0,eVan,driving,32.14,33.0,0.86,63.05,E1_0,E1,442.11,194.91,0.0,1664.85
252.0,eVan_forward1.1,eVan,driving,32.57,33.0,0.43,31.24,E0_0,E0,-62.62,191.79,7.79,775.94
252.0,eVan_forward2.0,eVan,driving,32.13,33.0,0.87,63.38,E1_1,E1,442.2,191.71,0.0,1664.85
252.0,eVan_forward2.1,eVan,driving,32.75,33.0,0.25,18.07,E0_0,E0,-212.11,224.3,7.79,442.89
252.0,eVan_forward3.0,eVan,driving,32.02,33.0,0.98,71.14,E7_0,E7,303.19,-218.43,7.77,1832.34
252.0,eVan_forward3.1,eVan,driving,32.97,33.0,0.03,2.23,E4_0,E4,-419.38,235.93,5.86,35.9
252.0,eVan_forward4.0,eVan,driving,32.05,33.0,0.95,69.37,E7_0,E7,-4.49,-235.38,7.01,1742.18
252.0,eVan_reverse1.0,eVan,driving,32.02,33.0,0.98,71.67,-E1_0,-E1,195.88,178.98,7.78,1848.39
252.0,eVan_reverse1.1,eVan,driving,32.42,33.0,0.58,42.11,-E3_0,-E3,593.46,174.96,7.78,1098.98
252.0,eVan_reverse1.2,eVan,driving,32.83,33.0,0.17,12.4,-E3_0,-E3,613.71,-76.11,7.79,298.75
252.0,eVan_reverse2.0,eVan,driving,32.03,33.0,0.97,70.42,-E1_0,-E1,437.31,185.21,6.37,1787.19
252.0,eVan_reverse2.1,eVan,driving,32.62,33.0,0.38,28.32,-E8_1,-E8,485.14,-212.36,0.38,741.32
252.0,eVan_reverse3.0,eVan,driving,32.03,33.0,0.97,70.08,-E6_0,-E6,-110.4,-228.57,7.79,1844.64
252.0,eVan_reverse3.1,eVan,driving,32.73,33.0,0.27,19.73,-E8_0,-E8,530.57,-204.4,7.79,498.0
252.0,eVan_reverse4.0,eVan,driving,32.06,33.0,0.94,68.5,-E10_0,-E10,-27.92,-200.54,7.78,1752.59
252.0,eVan_reverse4.1,eVan,driving,32.99,33.0,0.0,0.37,-E8_1,-E8,620.07,-178.9,2.45,6.14
252.0,easyBike_forward1.0,easyBike,charging,26.04,26.25,0.21,30.07,,E0,-92.66,201.6,0.0,701.99
252.0,easyBike_forward1.1,easyBike,charging,26.04,26.25,0.21,30.14,,E0,-88.17,200.62,0.0,706.59
252.0,easyBike_forward1.2,easyBike,waiting,26.04,26.25,0.21,29.33,E0_0,E0,-100.88,200.11,0.0,690.59
252.0,easyBike_forward1.3,easyBike,driving,26.0,26.25,0.25,33.89,E0_1,E0,-72.64,190.69,8.39,755.04
252.0,easyBike_forward1.4,easyBike,driving,26.12,26.25,0.13,16.58,E0_0,E0,-258.45,234.38,8.34,339.55
252.0,easyBike_forward2.0,easyBike,charging,26.04,26.25,0.21,29.91,,E0,-94.9,202.08,0.0,699.7
252.0,easyBike_forward2.1,easyBike,waiting,26.04,26.25,0.21,30.07,E0_0,E0,-98.19,199.52,0.0,696.59
252.0,easyBike_forward2.2,easyBike,driving,26.05,26.25,0.2,28.88,E0_0,E0,-102.23,200.4,0.0,687.59
252.0,easyBike_forward2.3,easyBike,driving,26.06,26.25,0.19,24.62,E0_0,E0,-160.5,213.08,8.31,557.79
252.0,easyBike_forward2.4,easyBike,driving,26.2,26.25,0.05,5.8,E0_0,E0,-387.1,262.37,8.39,52.94
252.0,easyBike_forward3.0,easyBike,charging,26.05,26.25,0.2,29.59,,E5,-316.09,-140.55,0.0,652.83
252.0,easyBike_forward3.1,easyBike,charging,26.05,26.25,0.2,30.15,,E5,-313.41,-143.5,0.0,656.81
252.0,easyBike_forward3.2,easyBike,charging,26.05,26.25,0.2,29.94,,E5,-310.73,-146.44,0.0,660.8
252.0,easyBike_forward3.3,easyBike,driving,26.15,26.25,0.1,12.97,E4_0,E4,-438.86,114.42,8.31,256.19
252.0,easyBike_forward4.0,easyBike,charging,26.05,26.25,0.2,28.67,,E0,-90.42,201.11,0.0,704.29
252.0,easyBike_forward4.1,easyBike,waiting,26.04,26.25,0.21,29.28,E0_0,E0,-99.54,199.82,0.0,693.59
252.0,easyBike_forward4.2,easyBike,driving,26.01,26.25,0.24,32.02,E0_1,E0,-86.91,193.79,8.36,723.23
252.0,easyBike_forward4.3,easyBike,driving,26.22,26.25,0.03,3.49,E0_0,E0,-396.23,263.69,6.6,32.91
252.0,easyBike_reverse1.0,easyBike,charging,25.65,26.25,0.6,83.04,-E1_0,-E1,136.63,177.46,8.37,1952.38
252.0,easyBike_reverse1.1,easyBike,driving,25.72,26.25,0.53,71.45,-E1_0,-E1,276.87,181.06,8.39,1706.01
252.0,easyBike_reverse1.2,easyBike,driving,25.82,26.25,0.42,57.85,-E2_1,-E2,519.22,215.19,8.31,1350.67
252.0,easyBike_reverse1.3,easyBike,driving,25.93,26.25,0.32,42.1,-E3_0,-E3,594.52,161.81,8.33,1056.99
252.0,easyBike_reverse1.4,easyBike,driving,26.02,26.25,0.23,30.75,-E3_0,-E3,603.0,56.75,8.39,722.1
252.0,easyBike_reverse1.5,easyBike,driving,26.11,26.25,0.14,17.8,-E3_0,-E3,611.43,-47.88,8.3,388.62
252.0,easyBike_reverse1.6,easyBike,driving,26.2,26.25,0.05,5.78,-E3_0,-E3,619.93,-153.2,8.34,52.92
252.0,easyBike_reverse2.0,easyBike,charging,25.78,26.25,0.47,65.95,,-E7,26.65,-246.49,0.0,1588.55
252.0,easyBike_reverse2.1,easyBike,charging,25.84,26.25,0.41,55.86,-E7_0,-E7,180.48,-235.36,8.31,1304.16
252.0,easyBike_reverse2.2,easyBike,driving,25.85,26.25,0.4,53.43,-E7_0,-E7,186.19,-234.49,8.36,1293.27
252.0,easyBike_reverse2.3,easyBike,waiting,26.03,26.25,0.22,31.34,-E8_1,-E8,484.06,-212.06,0.0,746.4
252.0,easyBike_reverse2.4,easyBike,driving,26.06,26.25,0.19,24.21,-E8_0,-E8,519.75,-207.08,8.35,556.84
252.0,easyBike_reverse2.5,easyBike,driving,26.17,26.25,0.08,10.66,-E8_0,-E8,589.09,-189.89,8.36,179.04
252.0,easyBike_reverse3.0,easyBike,charging,25.8,26.25,0.45,61.81,,-E7,30.87,-246.25,0.0,1584.32
252.0,easyBike_reverse3.1,easyBike,charging,25.84,26.25,0.41,55.35,-E7_1,-E7,182.26,-231.5,8.36,1300.39
252.0,easyBike_reverse3.2,easyBike,driving,25.89,26.25,0.36,48.16,-E7_0,-E7,236.04,-231.74,8.38,1198.75
252.0,easyBike_reverse3.3,easyBike,waiting,26.03,26.25,0.22,31.58,-E8_0,-E8,484.58,-214.15,0.0,746.4
252.0,easyBike_reverse3.4,easyBike,driving,26.12,26.25,0.13,16.3,-E8_0,-E8,559.69,-197.18,8.37,339.23
252.0,easyBike_reverse4.0,easyBike,waiting,25.79,26.25,0.46,63.8,,-E7,22.43,-246.72,0.0,1592.78
252.0,easyBike_reverse4.1,easyBike,charging,25.84,26.25,0.41,56.04,-E7_1,-E7,180.18,-233.17,8.38,1304.5
252.0,easyBike_reverse4.2,easyBike,driving,25.92,26.25,0.33,43.8,-E7_0,-E7,311.36,-227.6,8.36,1055.93
252.0,easyBike_reverse4.3,easyBike,driving,26.07,26.25,0.18,23.63,-E8_0,-E8,524.12,-205.99,8.37,533.03
252.0,easyBike_reverse4.4,easyBike,driving,26.2,26.25,0.05,5.83,-E8_0,-E8,611.93,-184.22,8.31,54.63
253.0,eRickshaw_forward1.0,eRickshaw,driving,30.06,31.0,0.94,68.32,E3_0,E3,601.51,194.63,8.19,1937.99
253.0,eRickshaw_forward1.1,eRickshaw,driving,30.45,31.0,0.55,39.92,E1_0,E1,135.14,187.03,8.2,1125.65
253.0,eRickshaw_forward1.2,eRickshaw,driving,30.84,31.0,0.16,11.51,E0_0,E0,-276.02,238.21,8.17,300.61
253.0,eRickshaw_forward2.0,eRickshaw,driving,30.08,31.0,0.92,66.9,E9_0,E9,462.68,87.38,8.17,1928.39
253.0,eRickshaw_forward2.1,eRickshaw,driving,30.52,31.0,0.48,35.08,E1_0,E1,47.26,184.78,8.18,971.26
253.0,eRickshaw_forward2.2,eRickshaw,driving,30.99,31.0,0.01,0.51,E0_1,E0,-406.48,263.31,2.91,11.48
253.0,eRickshaw_forward3.0,eRickshaw,driving,30.07,31.0,0.93,67.94,E7_0,E7,351.21,-215.79,8.2,1923.49
253.0,eRickshaw_forward3.1,eRickshaw,driving,30.62,31.0,0.38,28.47,E6_0,E6,-260.75,-188.37,6.76,750.26
253.0,eRickshaw_forward4.0,eRickshaw,driving,30.09,31.0,0.91,66.3,E7_0,E7,51.48,-232.3,8.17,1848.4
253.0,eRickshaw_forward4.1,eRickshaw,driving,30.75,31.0,0.25,17.9,E0_0,E0,-191.49,219.82,8.18,488.94
253.0,eRickshaw_reverse1.0,eRickshaw,driving,30.08,31.0,0.92,67.02,-E1_0,-E1,149.72,177.8,8.16,1929.58
253.0,eRickshaw_reverse1.1,eRickshaw,driving,30.36,31.0,0.64,46.87,-E2_0,-E2,525.97,214.45,6.5,1346.64
253.0,eRickshaw_reverse1.2,eRickshaw,driving,30.61,31.0,0.39,28.41,-E3_0,-E3,600.81,83.78,8.2,808.48
253.0,eRickshaw_reverse1.3,eRickshaw,driving,30.88,31.0,0.12,8.91,-E3_0,-E3,615.79,-101.97,8.18,216.41
253.0,eRickshaw_reverse2.0,eRickshaw,driving,30.06,31.0,0.94,68.81,-E1_0,-E1,366.88,183.37,8.18,1911.03
253.0,eRickshaw_reverse2.1,eRickshaw,driving,30.4,31.0,0.6,43.75,-E9_0,-E9,458.77,-32.67,8.17,1212.36
253.0,eRickshaw_reverse2.2,eRickshaw,driving,30.76,31.0,0.24,17.43,-E8_0,-E8,535.0,-203.3,8.18,473.98
253.0,eRickshaw_reverse3.0,eRickshaw,driving,30.07,31.0,0.93,66.75,-E6_0,-E6,-168.5,-216.82,8.17,1962.91
253.0,eRickshaw_reverse3.1,eRickshaw,driving,30.45,31.0,0.55,39.56,-E7_0,-E7,265.16,-230.14,8.16,1143.73
253.0,eRickshaw_reverse3.2,eRickshaw,driving,30.84,31.0,0.16,11.47,-E8_0,-E8,566.82,-195.41,8.17,300.61
253.0,eRickshaw_reverse4.0,eRickshaw,driving,30.14,31.0,0.86,62.4,-E10_0,-E10,-28.2,-163.44,8.2,1832.01
253.0,eRickshaw_reverse4.1,eRickshaw,driving,30.65,31.0,0.35,26.14,-E8_0,-E8,485.04,-216.0,0.0,746.6
253.0,eRickshaw_reverse4.2,eRickshaw,driving,30.98,31.0,0.02,1.12,-E8_0,-E8,617.72,-181.91,4.18,22.15
253.0,eVan_forward1.0,eVan,driving,32.14,33.0,0.86,63.07,E1_0,E1,442.11,194.91,0.0,1664.85
253.0,eVan_forward1.1,eVan,driving,32.57,33.0,0.43,31.53,E0_0,E0,-59.13,191.03,7.79,783.73
253.0,eVan_forward2.0,eVan,driving,32.13,33.0,0.87,63.4,E1_1,E1,442.2,191.71,0.0,1664.85
253.0,eVan_forward2.1,eVan,driving,32.75,33.0,0.25,18.35,E0_0,E0,-208.62,223.54,7.77,450.67
253.0,eVan_forward3.0,eVan,driving,32.02,33.0,0.98,71.44,E7_0,E7,307.29,-218.21,7.8,1840.12
253.0,eVan_forward3.1,eVan,driving,32.96,33.0,0.04,2.61,E4_0,E4,-419.93,232.53,6.39,42.06
253.0,eVan_forward4.0,eVan,driving,32.05,33.0,0.95,69.86,E7_0,E7,-0.65,-235.17,7.51,1749.47
253.0,eVan_reverse1.0,eVan,driving,32.01,33.0,0.99,71.97,-E1_0,-E1,191.45,178.87,7.8,1856.17
253.0,eVan_reverse1.1,eVan,driving,32.41,33.0,0.59,42.39,-E3_0,-E3,593.27,177.4,7.77,1106.76
253.0,eVan_reverse1.2,eVan,driving,32.82,33.0,0.18,12.69,-E3_0,-E3,613.51,-73.66,7.78,306.54
253.0,eVan_reverse2.0,eVan,driving,32.02,33.0,0.98,70.95,-E1_0,-E1,433.53,185.15,6.88,1793.84
253.0,eVan_reverse2.1,eVan,driving,32.62,33.0,0.38,28.34,-E8_1,-E8,485.09,-212.37,0.22,741.6
253.0,eVan_reverse3.0,eVan,driving,32.02,33.0,0.98,70.35,-E6_0,-E6,-114.22,-227.8,7.76,1852.42
253.0,eVan_reverse3.1,eVan,driving,32.72,33.0,0.28,20.02,-E8_0,-E8,529.14,-204.75,7.8,505.78
253.0,eVan_reverse4.0,eVan,driving,32.05,33.0,0.95,68.87,-E10_0,-E10,-28.27,-196.9,7.78,1760.36
253.0,eVan_reverse4.1,eVan,driving,32.99,33.0,0.01,0.52,-E8_1,-E8,619.57,-179.03,2.96,8.88
253.0,easyBike_forward1.0,easyBike,charging,26.04,26.25,0.21,30.07,,E0,-92.66,201.6,0.0,701.99
253.0,easyBike_forward1.1,easyBike,charging,26.04,26.25,0.21,30.14,,E0,-88.17,200.62,0.0,706.59
253.0,easyBike_forward1.2,easyBike,waiting,26.04,26.25,0.21,29.34,E0_0,E0,-100.88,200.11,0.0,690.59
253.0,easyBike_forward1.3,easyBike,driving,26.0,26.25,0.25,34.2,E0_1,E0,-68.86,190.02,8.31,763.37
253.0,easyBike_forward1.4,easyBike,driving,26.12,26.25,0.13,16.93,E0_0,E0,-254.71,233.57,8.38,347.89
253.0,easyBike_forward2.0,easyBike,charging,26.04,26.25,0.21,29.91,,E0,-94.9,202.08,0.0,699.7
253.0,easyBike_forward2.1,easyBike,waiting,26.04,26.25,0.21,30.08,E0_0,E0,-98.19,199.52,0.0,696.59
253.0,easyBike_forward2.2,easyBike,driving,26.05,26.25,0.2,28.89,E0_0,E0,-102.23,200.4,0.0,687.59
253.0,easyBike_forward2.3,easyBike,driving,26.06,26.25,0.19,24.94,E0_0,E0,-156.75,212.26,8.37,566.14
253.0,easyBike_forward2.4,easyBike,driving,26.2,26.25,0.05,6.1,E0_0,E0,-383.35,261.55,8.37,61.3
253.0,easyBike_forward3.0,easyBike,charging,26.05,26.25,0.2,29.59,,E5,-316.09,-140.55,0.0,652.83
253.0,easyBike_forward3.1,easyBike,charging,26.05,26.25,0.2,30.15,,E5,-313.41,-143.5,0.0,656.81
253.0,easyBike_forward3.2,easyBike,charging,26.05,26.25,0.2,29.94,,E5,-310.73,-146.44,0.0,660.8
253.0,easyBike_forward3.3,easyBike,driving,26.15,26.25,0.1,13.3,E4_0,E4,-439.59,109.83,8.31,264.52
253.0,easyBike_forward4.0,easyBike,charging,26.05,26.25,0.2,28.67,,E0,-90.42,201.11,0.0,704.29
253.0,easyBike_forward4.1,easyBike,waiting,26.04,26.25,0.21,29.29,E0_0,E0,-99.54,199.82,0.0,693.59
253.0,easyBike_forward4.2,easyBike,driving,26.01,26.25,0.24,32.39,E0_1,E0,-83.16,192.98,8.36,731.59
253.0,easyBike_forward4.3,easyBike,driving,26.21,26.25,0.04,4.44,E0_0,E0,-392.91,263.62,7.43,40.0
253.0,easyBike_reverse1.0,easyBike,charging,25.65,26.25,0.6,83.38,-E1_0,-E1,131.87,177.34,8.37,1960.74
253.0,easyBike_reverse1.1,easyBike,driving,25.72,26.25,0.53,71.74,-E1_0,-E1,272.11,180.94,8.32,1714.37
253.0,easyBike_reverse1.2,easyBike,driving,25.82,26.25,0.43,58.26,-E2_1,-E2,508.3,210.65,8.39,1359.01
253.0,easyBike_reverse1.3,easyBike,driving,25.93,26.25,0.32,42.46,-E3_0,-E3,594.31,164.43,8.35,1065.33
253.0,easyBike_reverse1.4,easyBike,driving,26.01,26.25,0.23,31.05,-E3_0,-E3,602.78,59.37,8.38,730.46
253.0,easyBike_reverse1.5,easyBike,driving,26.11,26.25,0.14,18.16,-E3_0,-E3,611.22,-45.26,8.31,396.97
253.0,easyBike_reverse1.6,easyBike,driving,26.2,26.25,0.05,6.09,-E3_0,-E3,619.71,-150.58,8.38,61.28
253.0,easyBike_reverse2.0,easyBike,charging,25.78,26.25,0.47,65.95,,-E7,26.65,-246.49,0.0,1588.55
253.0,easyBike_reverse2.1,easyBike,charging,25.84,26.25,0.41,56.14,-E7_0,-E7,176.07,-235.6,8.33,1312.52
253.0,easyBike_reverse2.2,easyBike,driving,25.85,26.25,0.4,53.77,-E7_0,-E7,181.78,-234.73,8.35,1301.62
253.0,easyBike_reverse2.3,easyBike,waiting,26.03,26.25,0.22,31.35,-E8_1,-E8,484.06,-212.06,0.0,746.4
253.0,easyBike_reverse2.4,easyBike,driving,26.06,26.25,0.19,24.5,-E8_0,-E8,518.22,-207.46,8.36,565.2
253.0,easyBike_reverse2.5,easyBike,driving,26.16,26.25,0.09,10.97,-E8_0,-E8,587.56,-190.27,8.37,187.4
253.0,easyBike_reverse3.0,easyBike,charging,25.8,26.25,0.45,61.81,,-E7,30.87,-246.25,0.0,1584.32
253.0,easyBike_reverse3.1,easyBike,charging,25.84,26.25,0.41,55.6,-E7_1,-E7,177.85,-231.74,8.36,1308.75
253.0,easyBike_reverse3.2,easyBike,driving,25.89,26.25,0.36,48.46,-E7_0,-E7,231.63,-231.99,8.36,1207.1
253.0,easyBike_reverse3.3,easyBike,waiting,26.03,26.25,0.22,31.59,-E8_0,-E8,484.58,-214.15,0.0,746.4
253.0,easyBike_reverse3.4,easyBike,driving,26.12,26.25,0.13,16.61,-E8_0,-E8,558.16,-197.56,8.39,347.59
253.0,easyBike_reverse4.0,easyBike,waiting,25.79,26.25,0.46,63.8,,-E7,22.43,-246.72,0.0,1592.78
253.0,easyBike_reverse4.1,easyBike,charging,25.84,26.25,0.41,56.35,-E7_1,-E7,175.77,-233.41,8.4,1312.85
253.0,easyBike_reverse4.2,easyBike,driving,25.92,26.25,0.33,44.04,-E7_0,-E7,306.95,-227.84,8.35,1064.29
253.0,easyBike_reverse4.3,easyBike,driving,26.07,26.25,0.18,23.93,-E8_0,-E8,522.59,-206.38,8.34,541.39
253.0,easyBike_reverse4.4,easyBike,driving,26.2,26.25,0.05,6.28,-E8_0,-E8,610.39,-184.6,8.39,62.99
254.0,eRickshaw_forward1.0,eRickshaw,driving,30.05,31.0,0.95,68.59,E3_0,E3,601.72,192.06,8.2,1946.18
254.0,eRickshaw_forward1.1,eRickshaw,driving,30.45,31.0,0.55,40.19,E1_0,E1,139.8,187.15,8.2,1133.83
254.0,eRickshaw_forward1.2,eRickshaw,driving,30.84,31.0,0.16,11.77,E0_0,E0,-272.35,237.41,8.16,308.79
254.0,eRickshaw_forward2.0,eRickshaw,driving,30.07,31.0,0.93,67.16,E9_0,E9,462.83,84.25,8.17,1936.56
254.0,eRickshaw_forward2.1,eRickshaw,driving,30.51,31.0,0.49,35.36,E1_0,E1,51.92,184.9,8.2,979.43
254.0,eRickshaw_forward2.2,eRickshaw,driving,30.99,31.0,0.01,0.66,E0_1,E0,-405.07,263.01,3.33,14.63
254.0,eRickshaw_forward3.0,eRickshaw,driving,30.07,31.0,0.93,68.19,E7_0,E7,355.52,-215.55,8.17,1931.67
254.0,eRickshaw_forward3.1,eRickshaw,driving,30.62,31.0,0.38,28.86,E6_0,E6,-257.32,-189.06,7.16,757.25
254.0,eRickshaw_forward4.0,eRickshaw,driving,30.09,31.0,0.91,66.59,E7_0,E7,55.79,-232.06,8.2,1856.58
254.0,eRickshaw_forward4.1,eRickshaw,driving,30.75,31.0,0.25,18.17,E0_0,E0,-187.82,219.02,8.19,497.12
254.0,eRickshaw_reverse1.0,eRickshaw,driving,30.08,31.0,0.92,67.3,-E1_0,-E1,145.07,177.68,8.17,1937.76
254.0,eRickshaw_reverse1.1,eRickshaw,driving,30.35,31.0,0.65,47.22,-E2_0,-E2,517.15,210.91,6.86,1353.34
254.0,eRickshaw_reverse1.2,eRickshaw,driving,30.6,31.0,0.4,28.68,-E3_0,-E3,600.61,86.35,8.2,816.66
254.0,eRickshaw_reverse1.3,eRickshaw,driving,30.87,31.0,0.13,9.18,-E3_0,-E3,615.59,-99.4,8.19,224.59
254.0,eRickshaw_reverse2.0,eRickshaw,driving,30.05,31.0,0.95,69.07,-E1_0,-E1,362.22,183.25,8.17,1919.21
254.0,eRickshaw_reverse2.1,eRickshaw,driving,30.39,31.0,0.61,44.02,-E9_0,-E9,458.62,-29.55,8.18,1220.53
254.0,eRickshaw_reverse2.2,eRickshaw,driving,30.75,31.0,0.25,17.7,-E8_0,-E8,533.5,-203.67,8.19,482.15
254.0,eRickshaw_reverse3.0,eRickshaw,driving,30.07,31.0,0.93,67.03,-E6_0,-E6,-172.52,-216.01,8.18,1971.08
254.0,eRickshaw_reverse3.1,eRickshaw,driving,30.45,31.0,0.55,39.84,-E7_0,-E7,260.85,-230.38,8.18,1151.91
254.0,eRickshaw_reverse3.2,eRickshaw,driving,30.84,31.0,0.16,11.73,-E8_0,-E8,565.32,-195.78,8.16,308.79
254.0,eRickshaw_reverse4.0,eRickshaw,driving,30.14,31.0,0.86,62.66,-E10_0,-E10,-28.19,-159.61,8.18,1840.19
254.0,eRickshaw_reverse4.1,eRickshaw,driving,30.65,31.0,0.35,26.14,-E8_0,-E8,485.04,-216.0,0.0,746.6
254.0,eRickshaw_reverse4.2,eRickshaw,driving,30.98,31.0,0.02,1.36,-E8_0,-E8,617.11,-182.88,4.56,26.53
254.0,eVan_forward1.0,eVan,driving,32.14,33.0,0.86,63.09,E1_0,E1,442.11,194.91,0.0,1664.85
254.0,eVan_forward1.1,eVan,driving,32.56,33.0,0.44,31.82,E0_0,E0,-55.63,190.27,7.79,791.51
254.0,eVan_forward2.0,eVan,driving,32.13,33.0,0.87,63.43,E1_1,E1,442.2,191.71,0.0,1664.85
254.0,eVan_forward2.1,eVan,driving,32.74,33.0,0.26,18.64,E0_0,E0,-205.13,222.79,7.79,458.45
254.0,eVan_forward3.0,eVan,driving,32.02,33.0,0.98,71.71,E7_0,E7,311.4,-217.98,7.76,1847.9
254.0,eVan_forward3.1,eVan,driving,32.96,33.0,0.04,3.01,E4_0,E4,-420.51,228.88,6.84,48.69
254.0,eVan_forward4.0,eVan,driving,32.04,33.0,0.96,70.27,E7_0,E7,3.42,-234.94,7.76,1757.18
254.0,eVan_reverse1.0,eVan,driving,32.01,33.0,0.99,72.25,-E1_0,-E1,187.02,178.76,7.78,1863.95
254.0,eVan_reverse1.1,eVan,driving,32.41,33.0,0.59,42.68,-E3_0,-E3,593.07,179.84,7.77,1114.54
254.0,eVan_reverse1.2,eVan,driving,32.82,33.0,0.18,12.97,-E3_0,-E3,613.31,-71.22,7.77,314.32
254.0,eVan_reverse2.0,eVan,driving,32.01,33.0,0.99,71.49,-E1_0,-E1,429.44,184.97,7.4,1801.02
254.0,eVan_reverse2.1,eVan,driving,32.62,33.0,0.38,28.36,-E8_1,-E8,485.06,-212.38,0.13,741.77
254.0,eVan_reverse3.0,eVan,driving,32.02,33.0,0.98,70.64,-E6_0,-E6,-118.05,-227.02,7.76,1860.19
254.0,eVan_reverse3.1,eVan,driving,32.72,33.0,0.28,20.3,-E8_0,-E8,527.72,-205.1,7.78,513.56
254.0,eVan_reverse4.0,eVan,driving,32.05,33.0,0.95,69.19,-E10_0,-E10,-28.26,-193.27,7.79,1768.13
254.0,eVan_reverse4.1,eVan,driving,32.99,33.0,0.01,0.72,-E8_1,-E8,619.09,-179.61,3.42,12.08
254.0,easyBike_forward1.0,easyBike,charging,26.04,26.25,0.21,30.07,,E0,-92.66,201.6,0.0,701.99
254.0,easyBike_forward1.1,easyBike,charging,26.04,26.25,0.21,30.14,,E0,-88.17,200.62,0.0,706.59
254.0,easyBike_forward1.2,easyBike,waiting,26.04,26.25,0.21,29.35,E0_0,E0,-100.88,200.11,0.0,690.59
254.0,easyBike_forward1.3,easyBike,driving,25.99,26.25,0.26,34.63,E0_1,E0,-64.93,190.09,8.32,771.72
254.0,easyBike_forward1.4,easyBike,driving,26.12,26.25,0.13,17.18,E0_0,E0,-250.96,232.75,8.32,356.24
254.0,easyBike_forward2.0,easyBike,charging,26.04,26.25,0.21,29.91,,E0,-94.9,202.08,0.0,699.7
254.0,easyBike_forward2.1,easyBike,waiting,26.04,26.25,0.21,30.09,E0_0,E0,-98.19,199.52,0.0,696.59
254.0,easyBike_forward2.2,easyBike,driving,26.05,26.25,0.2,28.9,E0_0,E0,-102.23,200.4,0.0,687.59
254.0,easyBike_forward2.3,easyBike,driving,26.06,26.25,0.19,25.23,E0_0,E0,-153.0,211.45,8.33,574.48
254.0,easyBike_forward2.4,easyBike,driving,26.2,26.25,0.05,6.37,E0_0,E0,-379.61,260.74,8.34,69.64
254.0,easyBike_forward3.0,easyBike,charging,26.05,26.25,0.2,29.59,,E5,-316.09,-140.55,0.0,652.83
254.0,easyBike_forward3.1,easyBike,charging,26.05,26.25,0.2,30.15,,E5,-313.41,-143.5,0.0,656.81
254.0,easyBike_forward3.2,easyBike,charging,26.05,26.25,0.2,29.94,,E5,-310.73,-146.44,0.0,660.8
254.0,easyBike_forward3.3,easyBike,driving,26.14,26.25,0.11,13.64,E4_0,E4,-440.33,105.22,8.35,272.88
254.0,easyBike_forward4.0,easyBike,charging,26.05,26.25,0.2,28.67,,E0,-90.42,201.11,0.0,704.29
254.0,easyBike_forward4.1,easyBike,waiting,26.04,26.25,0.21,29.3,E0_0,E0,-99.54,199.82,0.0,693.59
254.0,easyBike_forward4.2,easyBike,driving,26.0,26.25,0.24,32.68,E0_1,E0,-79.4,192.22,8.38,739.95
254.0,easyBike_forward4.3,easyBike,driving,26.21,26.25,0.04,5.36,E0_0,E0,-389.42,262.87,8.1,47.77
254.0,easyBike_reverse1.0,easyBike,charging,25.65,26.25,0.6,83.61,-E1_0,-E1,127.1,177.22,8.35,1969.12
254.0,easyBike_reverse1.1,easyBike,driving,25.72,26.25,0.53,72.09,-E1_0,-E1,267.35,180.82,8.4,1722.73
254.0,easyBike_reverse1.2,easyBike,driving,25.82,26.25,0.43,58.62,-E2_1,-E2,497.64,205.41,8.36,1367.37
254.0,easyBike_reverse1.3,easyBike,driving,25.92,26.25,0.32,42.69,-E3_0,-E3,594.1,167.05,8.32,1073.67
254.0,easyBike_reverse1.4,easyBike,driving,26.01,26.25,0.24,31.34,-E3_0,-E3,602.57,61.99,8.39,738.82
254.0,easyBike_reverse1.5,easyBike,driving,26.11,26.25,0.14,18.51,-E3_0,-E3,611.01,-42.64,8.31,405.32
254.0,easyBike_reverse1.6,easyBike,driving,26.2,26.25,0.05,6.41,-E3_0,-E3,619.5,-147.95,8.38,69.65
254.0,easyBike_reverse2.0,easyBike,charging,25.78,26.25,0.47,65.95,,-E7,26.65,-246.49,0.0,1588.55
254.0,easyBike_reverse2.1,easyBike,charging,25.84,26.25,0.41,56.44,-E7_0,-E7,171.67,-235.84,8.34,1320.87
254.0,easyBike_reverse2.2,easyBike,driving,25.85,26.25,0.4,54.07,-E7_0,-E7,177.38,-234.98,8.37,1309.98
254.0,easyBike_reverse2.3,easyBike,waiting,26.03,26.25,0.22,31.35,-E8_1,-E8,484.06,-212.06,0.0,746.4
