timestep_sec,minute_of_hour,station_id,station_edge,station_power_capacity_kW,station_charging_capacity,station_power_demand_kW,station_vehicles_charging,station_charging_utilization_percent,station_waiting_utilization_percent,station_vehicles_waiting,station_queue_length,station_charging_slots_available,station_waiting_slots_available,system_total_power_demand_kW,system_total_vehicles_charging,system_total_vehicles_waiting,system_charging_utilization_percent,system_total_active_vehicles,load_per_vehicle_kW,congestion_ratio,demand_to_capacity_ratio
168.0,2,pa_2,E0,20.0,4,60.0,3,75.0,0.0,0,0,1,3,110.0,5,0,11.36,32,20.0,0.43,0.75
168.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
168.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
168.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
169.0,2,pa_2,E0,20.0,4,60.0,3,75.0,0.0,0,0,1,3,110.0,5,0,11.36,32,20.0,0.43,0.75
169.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
169.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
169.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
170.0,2,pa_2,E0,20.0,4,60.0,3,75.0,0.0,0,0,1,3,110.0,5,0,11.36,32,20.0,0.43,0.75
170.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
170.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
170.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
171.0,2,pa_2,E0,20.0,4,60.0,3,75.0,0.0,0,0,1,3,110.0,5,0,11.36,32,20.0,0.43,0.75
171.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
171.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,110.0,5,0,11.36,32,0.0,0.0,0.0
171.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,110.0,5,0,11.36,32,25.0,0.12,0.2
172.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
172.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
172.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
172.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
173.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
173.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
173.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
173.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
174.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
174.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
174.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
174.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
175.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
175.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
175.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
175.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
176.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
176.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
176.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
176.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
177.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
177.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
177.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
177.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
178.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
178.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
178.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
178.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
179.0,2,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
179.0,2,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
179.0,2,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
179.0,2,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
180.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,33,20.0,0.57,1.0
180.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
180.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,33,0.0,0.0,0.0
180.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,33,25.0,0.12,0.2
181.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,34,20.0,0.57,1.0
181.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
181.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
181.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
182.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,34,20.0,0.57,1.0
182.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
182.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
182.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
183.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,34,20.0,0.57,1.0
183.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
183.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
183.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
184.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,34,20.0,0.57,1.0
184.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
184.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
184.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
185.0,3,pa_2,E0,20.0,4,80.0,4,100.0,0.0,0,0,0,3,130.0,6,0,13.64,34,20.0,0.57,1.0
185.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
185.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,0,13.64,34,0.0,0.0,0.0
185.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,0,13.64,34,25.0,0.12,0.2
186.0,3,pa_2,E0,20.0,4,80.0,4,100.0,33.33,1,1,0,2,130.0,6,1,13.64,34,20.0,0.71,1.0
186.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_3,E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_3_rev,NEG_E1,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_6,E5,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,1,13.64,34,25.0,0.12,0.2
186.0,3,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_7_rev,NEG_E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,130.0,6,1,13.64,34,0.0,0.0,0.0
186.0,3,pa_8_rev,NEG_E7,25.0,5,25.0,1,20.0,0.0,0,0,4,3,130.0,6,1,13.64,34,25.0,0.12,0.2
187.0,3,pa_2,E0,20.0,4,80.0,4,100.0,33.33,1,1,0,2,130.0,6,1,13.64,35,20.0,0.71,1.0
187.0,3,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,130.0,6,1,13.64,35,0.0,0.0,0.0
